,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timbre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid,idx_artist_mbtags,year,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,timbre_0,timbre_1,timbre_2,timbre_3,timbre_4,timbre_5,timbre_6,timbre_7,timbre_8,timbre_9,timbre_10,timbre_11
0,22050,15995af9705aa67e5338b92925d2e0b0,0.0,173.87057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.279,-12.898,1,0.349,169.001,174.696,4,0.305,TRCCCZV128F932B336,,176248,0.7015068273967682,0.36221895681539285,AR7KA5V1187FB44E6B,39.7666,"St. Joseph, MO",-94.85607,7e5a0c3f-339a-4e5d-aed0-1946112b4a66,Coleman Hawkins,11415,,0,0,Bean Soup,548567,0.4944895175021134,SONXGGO12A6D4F9CE5,Too Much Of A Good Thing,6067466,0,0,0.3348931888544889,0.401434984520124,0.24371517027863795,0.3148049535603714,0.2620495356037152,0.24160061919504638,0.2242213622291022,0.2755325077399379,0.3754938080495357,0.27628173374613,0.35352321981424134,0.29585758513931887,38.960628482972176,-46.819123839009315,62.5216873065016,17.807738390092894,-22.887342105263162,18.481068111455127,13.546746130030952,0.7757801857585133,21.048394736842102,5.3103684210526225,-2.017156346749227,32.38515170278635
0,22050,a9e98ad7df81aa89c3a351b86f68046e,0.0,193.802,2.589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.673,-21.687,1,0.668,182.294,72.328,3,0.803,TRCCCHB128F4264696,,2728,0.407430399749988,0.3185360299358178,ARI2JSK1187FB496EF,51.50632,"London, England",-0.12714,32111fcd-2338-472a-892b-4b329549e3ba,Nick Ingman;Gavyn Wright,20077,,0,0,Shakespeare in Love - Music from the Miramax Motion Picture,282933,,SOVWNXP12A8C130268,The Brawl,3156187,0,0,0.46301063829787237,0.21266755319148947,0.4065132978723407,0.26023936170212764,0.24024734042553192,0.45741755319148913,0.22006117021276572,0.26477393617021294,0.16281648936170215,0.37739361702127705,0.34148670212765964,0.17530319148936171,30.370840425531934,-96.40460638297871,43.81430585106383,-15.691436170212777,-16.963178191489348,-20.147492021276605,-17.08590159574468,-0.15202659574468091,1.5506755319148908,2.4646968085106393,1.4689042553191487,3.9563723404255344
0,22050,ac0eba69efa6df8e8916eda523edbe6b,0.0,183.71873,0.345,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.115,-18.226,1,0.339,172.542,116.342,7,0.739,TRCCCOH128F428E2D3,,123698,0.49009811652982505,0.3882464056358762,ARBVT1L1187B99195A,,,,d665eb48-bebe-4c43-a27c-fd5db50980bc,Ruper Ordorika,93370,,0,0,Bilduma Bat,167288,,SOIRKSM12A8C13F3B8,Etsaia Besteak Dira,1768460,0,0,0.39892584745762716,0.3179915254237287,0.3829830508474576,0.19435805084745794,0.33427754237288176,0.17933050847457654,0.18805084745762718,0.3332923728813557,0.1465127118644069,0.24792796610169487,0.17705720338983058,0.22540466101694917,32.69712923728813,-3.1315084745762705,-48.05149364406776,-22.804790254237275,21.863283898305085,-3.9256631355932203,-24.035508474576254,0.8859258474576274,-11.50591101694916,-7.0708326271186435,-5.231377118644063,7.060703389830508
0,22050,34d32f99a07eb901d3e6bbb5a850e4bb,0.0,178.83383,3.257,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.669,-12.489,1,0.715,173.732,168.596,1,0.0,TRCCCLP128F426106F,,15767,0.35097913135466474,0.40677822702977023,ARP4A611187B9B8A37,,,,123eec02-145a-4d61-92c0-35529632c0fd,Louis Prima,-1,,0,0,Louis Prima Plays The Standards,281317,0.0,SOFDRQI12A6D4F9EBC,Tiger Rag,3134698,0,0,0.42145054945054927,0.3711181318681316,0.38278159340659357,0.4631538461538458,0.3519684065934065,0.5055453296703292,0.35734752747252757,0.44288186813186814,0.5062994505494504,0.42238461538461475,0.47603571428571434,0.33322115384615375,41.32132829670331,13.442497252747277,43.03087912087913,5.968858516483529,23.49145192307693,-6.136670329670324,-3.150604395604396,0.8722651098901112,1.626310439560438,2.396282967032967,0.3732568681318686,3.086765109890115
0,22050,4c4c213c8586ba6475f3a0489a2f73d0,0.0,167.13098,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.212,-19.437,0,0.084,161.007,153.963,4,0.67,TRCCCPY128F92E7BFF,,784,0.6366278226663574,0.3963544689180812,ARLPFWM1187FB4CCCB,42.37266,"East Durham, NY",-74.09528,6d3e8d4d-c0c9-4208-87d8-900ab1134b1b,Blossom Dearie,4910,,0,0,I Hear Music,477496,,SODLAXY12A8C144313,I Won't Dance,5300972,0,1994,0.41061191626409044,0.4204283413848628,0.2866763285024155,0.25736392914653794,0.30002254428341346,0.2738792270531402,0.3389855072463773,0.333193236714976,0.325573268921095,0.3637520128824475,0.33187439613526576,0.31112077294685997,30.79620933977459,-0.8296940418679563,-12.483800322061189,-9.753898550724639,-9.18923510466988,10.408938808373586,-33.07076167471816,-1.5108196457326908,29.011320450885666,15.473074074074075,-6.748396135265699,8.693491143317223
0,22050,a7f4df36c31cb8a4df3e04806626ec57,0.0,175.56853,4.075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.238,-8.253,1,0.394,167.944,168.82,3,0.955,TRCCCSN128F92C4B73,,44037,0.7557407473466043,0.5770410268698772,AR7KV521187FB56CDA,41.88415,"Chicago, IL",-87.63241,157ea952-039b-4be3-8796-30edd11e8baa,Madina Lake,-1,,0,0,From Them_ Through Us_ To You,313286,,SORBFWO12A8C14313F,We'll Be Okay (Album Version),3544707,0,0,0.14725581395348827,0.4104947145877376,0.09553911205073991,0.17011205073995778,0.40198731501057056,0.1791014799154334,0.40549471458773806,0.17716490486257938,0.18929175475687088,0.3048668076109937,0.20860887949260037,0.5062959830866802,46.003896405919654,1.6580253699788554,44.490103594080345,-5.6944101479915465,29.93763213530652,-21.68073572938688,6.462241014799159,-4.422338266384776,-2.054697674418605,1.1616363636363638,-2.811135306553912,-2.4784968287526428
0,22050,398cf87756b63202c2e1b54fc2c51c1b,0.0,63.37261,0.351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.381,-14.209,1,0.365,63.373,217.694,5,0.655,TRCCCME128F9321775,,19603,0.7302463186126901,0.5204895709802003,AR2SGQW1187B9B9E7C,,,,fc4568b6-cbe3-4a3d-8409-28510c19e3e2,KRS-One,6964,,0,0,Keep Right,457471,0.52549711888017,SONVBWO12AB0187B35,Dream,5091886,0,2004,0.28883593750000014,0.2847148437499999,0.26528906249999995,0.32003906250000025,0.4160976562500002,0.4506250000000001,0.4022460937499999,0.3214921875000002,0.3340937500000002,0.2670468750000001,0.23947265625000003,0.26636328125000003,35.572691406249994,-1.9393593749999987,-14.066792968749994,-27.00346875,15.240324218749995,32.68240234375001,-34.05717578125001,0.622394531250001,-15.17423046875,8.139984374999996,-11.362855468749993,20.436718749999994
0,22050,e6a66875a823ca857ed77f8a9c9b26b8,0.0,250.90567,0.311,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.304,-8.518,1,0.406,244.204,92.142,3,1.0,TRCCCEJ128F14ACB97,,49461,0.5300223101252747,0.40924463861600635,ARH0NCL1187B99B41A,,,,9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8,Quadro Nuevo,-1,,0,0,Mocca Flor,63890,0.43016063701845586,SOPVMHL12A6D4F9B57,O Sarracino,662933,0,2004,0.38561767531219987,0.3327560038424591,0.2412113352545632,0.2981239193083573,0.44756388088376575,0.27550528338136404,0.2381075888568684,0.3084975984630162,0.3727089337175796,0.4017079731027861,0.28021998078770444,0.3048242074927955,44.61160902977907,-61.968039385206545,13.508110470701242,7.364226705091267,-12.396684918347743,4.476861671469746,-0.34718347742555,-0.4132824207492792,19.88481556195965,7.814498559077804,-1.505053794428435,10.03360614793467
0,22050,d31da8c2333e3da68ad830a10718420a,0.0,141.94893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,-8.149,1,0.669,133.079,93.399,4,0.0,TRCCCSV128F93006C3,,291577,0.5185201971762634,0.44239935352736465,ARABWZP1187FB41040,,,,06a9eb28-1dc5-488f-9572-a0ce6c6597c8,Vypsana Fixa,193284,,0,0,Bestialne Stastni,397529,0.5372732698188906,SOGLAKB12AB017DF39,Kostel>Biohazard>MCD,4417110,0,0,0.791133228840126,0.43584482758620685,0.3824216300940437,0.30131504702194356,0.35155642633228845,0.3310924764890283,0.22268338557993728,0.43812225705329116,0.2000109717868338,0.24157053291536051,0.32582758620689645,0.380846394984326,46.021575235109715,7.718481191222567,20.320250783699056,-2.333796238244518,-27.062053291536056,10.514503134796241,-22.926065830721015,-17.241699059561128,18.596057993730405,-7.165340125391844,-2.9026536050156713,1.829081504702194
0,22050,dfdff3a3a420c88ac7a650b43242e750,0.0,880.56118,5.561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.496,-9.489,1,0.445,844.458,132.077,4,0.524,TRCCCBJ128F4286E6F,,165947,0.5365248144848405,0.36958033601294227,ARPFVWI1187B98C90A,,,,c4056664-378d-4c22-8402-b6a5c644f0e6,Terry Bozzio,-1,,0,0,Black Light Syndrome,219358,0.26695518627553855,SOTAQLI12A8C13CFD5,The Sun Road,2392893,0,0,0.44996606498194935,0.5518133574007226,0.4743678700361009,0.28597003610108246,0.33910180505415183,0.3304902527075816,0.34484765342960333,0.2987296028880867,0.2976397111913356,0.380650902527076,0.3074483754512631,0.3149873646209387,42.25002960288813,1.4519711191335685,7.898953790613724,2.6671043321299686,-26.704163176895367,-18.971849458483767,2.513300000000005,-5.029109025270768,10.981998194945858,1.1888072202166058,3.6778364620938655,4.14219494584837
0,22050,f11210e848c8b9089b64c2e6f80eb500,0.0,407.14404,3.651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.808,-5.831,1,0.629,403.615,158.088,4,1.0,TRCCCSX128F4289EE2,,167108,0.0,0.33920272378615307,ARJMPGH11F4C8429C6,,,,54b46ae9-f54b-4aff-ae87-27ad2cb71a13,Space Ritual,-1,,0,0,Otherworld,220327,,SOCKZAL12A8C13E809,The Riddle,2405316,0,2007,0.3095728900255752,0.35484739982949676,0.32971526001705026,0.30865387894288093,0.5602506393861896,0.3299548167092923,0.31044671781756156,0.35508525149190145,0.33467007672634275,0.467092071611253,0.2802071611253194,0.4000375106564365,50.69727109974418,26.060606138107403,56.15178516624048,0.022172208013640504,-25.532836317135573,-22.344063938618916,13.126394714407498,0.6968192668371687,7.574604433077577,3.805867007672636,-3.5262745098039177,-1.163487638533674
0,22050,85af9f0b1692d9184760898d7f67e316,0.0,147.27791,0.467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.237,-20.686,1,0.245,144.91,93.403,3,0.816,TRCCCFC128F4251560,,19083,0.7114034269509554,0.4308296505818992,ARGETJ81187B9B4F2F,39.95227,Philadelphia,-75.16237,8c87dda0-be58-4e48-a3b5-2626f26364c7,Son House,12781,,0,0,King Of The Delta Blues,197982,0.6421860260093579,SOFZVZX12A6D4F5D28,Camp Hollers,2152444,0,2003,0.42769911504424774,0.3526526548672569,0.26337168141592915,0.28382522123893805,0.329033185840708,0.36227433628318617,0.3422964601769913,0.29942920353982316,0.30018141592920367,0.3410575221238938,0.34046681415929186,0.369438053097345,28.31151327433627,-144.2515486725663,62.799199115044296,-10.83027876106195,17.745048672566366,29.2868318584071,-29.92324336283184,15.112444690265496,-30.33075221238939,12.403727876106194,-10.92008628318583,-10.775659292035394
0,22050,2945faadfa5ff5ce1934076b14107ac0,0.0,267.67628,12.539,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.19,-7.701,0,0.438,260.481,121.964,5,1.0,TRCCCCM128F930A222,,12370,0.6466302750197909,0.44143102743359075,ARE03N41187B9B5F5B,,,,3f41479a-8486-4c70-a338-be75e10b6efc,Rae & Christian,-1,,0,0,Nocturnal Activity (Sleepwalking Remixed),536040,0.4879499884328053,SOANPML12AB017D645,Flashlight (Rae and Christian Cover),5930160,0,0,0.607649717514125,0.730224576271187,0.3921080508474575,0.41110098870056505,0.47705790960452066,0.6005515536723166,0.4828545197740115,0.42449646892655324,0.5378820621468919,0.5462132768361573,0.5264865819209039,0.36615748587570696,40.778783898305065,-36.23937853107352,-34.70760663841807,57.591877118644106,-23.067781779661008,-7.251499293785308,1.7459894067796629,11.452454802259895,-2.753604519774014,1.943557203389826,11.618144067796607,-3.10343926553673
0,22050,e3f6b9519ebaa9a5579469f510ce2865,0.0,161.14893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.476,-2.39,1,0.563,161.149,123.619,4,0.217,TRCCCPQ128F4284B1E,,8600,0.5106677707508734,0.32766917228147374,ARYYBVI1187FB45297,,,,c8a438bf-5a6e-47b2-854a-8d37441f475b,The Popes,155622,,0,0,Release The Beast,102744,0.0,SOXAKSW12A8C13BB68,Hillbilly,1059559,0,0,0.45586553323029394,0.5009273570324575,0.5259829984544052,0.3338392581143739,0.4211653786707881,0.3066599690880988,0.37992890262751156,0.4820757341576505,0.3367109737248847,0.5405981452859353,0.3605224111282845,0.39044513137557935,53.81853168469863,0.14865533230293462,45.22173724884081,4.009006182380217,-12.533700154559494,-13.538553323029369,3.4918315301391023,1.0940865533230286,-5.12921792890262,-5.142709428129833,0.8924435857805266,8.496941267387951
0,22050,ca737be9b64a33374c2eb606d3377354,0.0,235.62404,2.107,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.619,-10.364,1,0.616,227.712,159.976,4,0.055,TRCCCFM12903CE2CB4,,484,0.596895543228286,0.36595104765366643,ARX5XTP1187FB3D8CC,,,,7217d3fb-a04b-429d-abcf-a74265a93c73,Freddie McGregor,10710,,0,0,Anthems and Legends Vol. 2,818144,,SOBYKSS12A58A7C17C,Slip Up,9038941,0,0,0.5910010787486522,0.4410636461704421,0.3153009708737863,0.2073473570658034,0.2297982740021575,0.1808802588996766,0.2990097087378642,0.27848975188781017,0.2696860841423946,0.35013915857605193,0.29249190938511305,0.4365997842502697,40.24759870550163,26.27545738942823,-46.27299137001074,-0.5334120819848959,16.1750097087379,-0.3325868392664507,-2.8042740021574977,-3.6700787486515623,3.5925113268608433,8.17653290183387,-5.618143473570659,-5.292708737864067
0,22050,6cff9618f19971564a06ef26e8a59e0d,0.0,283.68934,1.138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.827,-5.078,1,0.625,274.181,91.054,1,0.0,TRCCCGY128F92EFB51,,32854,0.42316781415860627,0.32679347482396254,ARPO3C81187FB38AFB,,,,9aa750ba-2632-4be0-9c08-181c95ee0c80,Blyth Power,-1,,0,0,Fall of Iron,609822,,SOSJYVH12A8C1424B5,Farewell to Forties,6777342,0,2006,0.3743795180722896,0.5092385542168681,0.35830481927710867,0.2356204819277107,0.4823457831325306,0.22534457831325297,0.30377349397590364,0.19695903614457838,0.29141325301204823,0.5644445783132529,0.3044915662650599,0.4069987951807232,51.57990843373498,-12.99166626506025,23.545126506024097,-9.089284337349396,-12.211244578313272,-24.108326506024078,10.411874698795184,-6.803742168674701,10.752684337349391,-4.289616867469883,-0.507096385542169,1.2735445783132529
0,22050,bd6952a839a4ee2cce56a1fb1114f7cf,0.0,189.46567,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.625,-11.333,1,0.528,176.303,136.49,4,0.511,TRCCCXQ128F92EFDE6,,296302,0.4738282895088429,0.32259719818223115,AR4LTZA1187B996753,40.8079,"New York, NY [Harlem]",-73.9454,f0cefa84-b55d-456a-a761-1b089497710d,Black Ivory,176098,,0,0,Don't Turn Around,527502,0.3347065490692206,SOCMLQF12A8C145701,I'll Find A Way,5822272,0,1972,0.346554128440367,0.3153064220183486,0.3310678899082569,0.21264220183486238,0.30648073394495434,0.2746990825688074,0.314577981651376,0.3677651376146786,0.30210091743119266,0.3380403669724768,0.3061743119266053,0.28731559633027554,43.325036697247704,4.346339449541292,60.42820733944956,-4.434370642201834,-25.38698899082571,-6.36242385321101,-19.666722935779813,-1.0509816513761459,14.737207339449533,3.042029357798164,-0.02932477064220156,2.401741284403669
